,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,105065191.8,-168783170.1,-126225.0,-67483716.3,
Tax Rate For Calcs,0.2549,0.2553,0.255,0.2583,
Normalized EBITDA,17855444000.0,16380154000.0,14239012000.0,9715412000.0,
Total Unusual Items,412182000.0,-661117000.0,-495000.0,-261261000.0,
Total Unusual Items Excluding Goodwill,412182000.0,-661117000.0,-495000.0,-261261000.0,
Net Income From Continuing Operation Net Minority Interest,13149023000.0,11110773000.0,10058811000.0,6595529000.0,
Reconciled Depreciation,525848000.0,572164000.0,537296000.0,489884000.0,
Reconciled Cost Of Revenue,29422941000.0,26465868000.0,21340567000.0,9184246000.0,
EBITDA,18267626000.0,15719037000.0,14238517000.0,9454151000.0,
EBIT,17741778000.0,15146873000.0,13701221000.0,8964267000.0,
Net Interest Income,1497605000.0,1017580000.0,652544000.0,398306000.0,
Interest Expense,168913000.0,186449000.0,161125000.0,110500000.0,
Interest Income,1666518000.0,1204029000.0,813669000.0,508806000.0,
Normalized Income,12841906191.8,11603106829.9,10059179775.0,6789306283.7,
Net Income From Continuing And Discontinued Operation,13149023000.0,11110773000.0,10058811000.0,6595529000.0,
Total Expenses,31695648000.0,28429929000.0,22905830000.0,10309320000.0,
Rent Expense Supplemental,22368000.0,9188000.0,10809000.0,17609000.0,
Diluted Average Shares,800000000.0,800000000.0,800000000.0,800000000.0,
Basic Average Shares,800000000.0,800000000.0,800000000.0,800000000.0,
Diluted EPS,16.44,13.89,12.57,8.24,
Basic EPS,16.44,13.89,12.57,8.24,
Diluted NI Availto Com Stockholders,13149023000.0,11110773000.0,10058811000.0,6595529000.0,
Net Income Common Stockholders,13149023000.0,11110773000.0,10058811000.0,6595529000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,13149023000.0,11110773000.0,10058811000.0,6595529000.0,
Net Income Including Noncontrolling Interests,13149023000.0,11110773000.0,10058811000.0,6595529000.0,
Net Income Discontinuous Operations,0.0,0.0,0.0,0.0,
Net Income Continuous Operations,13149023000.0,11110773000.0,10058811000.0,6595529000.0,
Tax Provision,4423842000.0,3849651000.0,3481285000.0,2258238000.0,
Pretax Income,17572865000.0,14960424000.0,13540096000.0,8853767000.0,
Other Non Operating Income Expenses,615983000.0,436320000.0,364123000.0,212220000.0,
Special Income Charges,412182000.0,-661117000.0,-495000.0,-261261000.0,
Other Special Charges,-412182000.0,661117000.0,495000.0,273558000.0,
Write Off,,0.0,0.0,-12297000.0,12297000.0
Net Non Operating Interest Income Expense,1497605000.0,1017580000.0,652544000.0,398306000.0,
Interest Expense Non Operating,168913000.0,186449000.0,161125000.0,110500000.0,
Interest Income Non Operating,1666518000.0,1204029000.0,813669000.0,508806000.0,
Operating Income,15047094000.0,14168032000.0,12501811000.0,8473082000.0,
Operating Expense,2272707000.0,1964061000.0,1565263000.0,1125074000.0,
Other Operating Expenses,882696000.0,702373000.0,499085000.0,327200000.0,
Selling General And Administration,926901000.0,840138000.0,726858000.0,442092000.0,
Selling And Marketing Expense,650263000.0,631210000.0,573741000.0,317158000.0,
General And Administrative Expense,276638000.0,208928000.0,153117000.0,124934000.0,
Rent And Landing Fees,22368000.0,9188000.0,10809000.0,17609000.0,
Gross Profit,17319801000.0,16132093000.0,14067074000.0,9598156000.0,
Cost Of Revenue,29422941000.0,26465868000.0,21340567000.0,9184246000.0,
Total Revenue,46742742000.0,42597961000.0,35407641000.0,18782402000.0,
Operating Revenue,46742742000.0,42597961000.0,35407641000.0,18782402000.0,
