,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,-3392065.485653,-5319.573356,
Tax Rate For Calcs,0.271942,0.269989,0.273554,0.265979,
Normalized EBITDA,7827200000.0,6350430000.0,5089500000.0,3435220000.0,
Total Unusual Items,,-41270000.0,-12400000.0,-20000.0,-9130000.0
Total Unusual Items Excluding Goodwill,,-41270000.0,-12400000.0,-20000.0,-9130000.0
Net Income From Continuing Operation Net Minority Interest,5316010000.0,4272900000.0,3308440000.0,2417580000.0,
Reconciled Depreciation,428020000.0,414580000.0,418590000.0,115250000.0,
Reconciled Cost Of Revenue,410250000.0,452160000.0,451620000.0,135610000.0,
EBITDA,7827200000.0,6350430000.0,5077100000.0,3435200000.0,
EBIT,7399180000.0,5935850000.0,4658510000.0,3319950000.0,
Net Interest Income,-97550000.0,-82650000.0,-18340000.0,50320000.0,
Interest Expense,97550000.0,82650000.0,104230000.0,26340000.0,
Interest Income,,275360000.0,91190000.0,78420000.0,94290000.0
Normalized Income,5316010000.0,4272900000.0,3317447934.514347,2417594680.426644,
Net Income From Continuing And Discontinued Operation,5316010000.0,4272900000.0,3308440000.0,2417580000.0,
Total Expenses,5351650000.0,4949070000.0,4293610000.0,1600850000.0,
Rent Expense Supplemental,,21020000.0,51000000.0,11400000.0,4090000.0
Diluted Average Shares,448608439.0,415651751.0,432159696.0,432159696.0,
Basic Average Shares,432195935.0,397849162.0,432159696.0,432159696.0,
Diluted EPS,11.85,10.28,7.655596,5.594182,
Basic EPS,12.3,10.74,7.655596,5.594182,
Diluted NI Availto Com Stockholders,5316010000.0,4272900000.0,3308440000.0,2417580000.0,
Net Income Common Stockholders,5316010000.0,4272900000.0,3308440000.0,2417580000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,5316010000.0,4272900000.0,3308440000.0,2417580000.0,
Minority Interests,0.0,0.0,0.0,0.0,
Net Income Including Noncontrolling Interests,5316010000.0,4272900000.0,3308440000.0,2417580000.0,
Net Income Continuous Operations,5316010000.0,4272900000.0,3308440000.0,2417580000.0,
Tax Provision,1985620000.0,1580300000.0,1245840000.0,876030000.0,
Pretax Income,7301630000.0,5853200000.0,4554280000.0,3293610000.0,
Other Non Operating Income Expenses,459850000.0,353320000.0,25750000.0,1730000.0,
Special Income Charges,,-41270000.0,-12400000.0,-20000.0,-9130000.0
Other Special Charges,,290000.0,2520000.0,20000.0,30000.0
Write Off,,40980000.0,9880000.0,0.0,9100000.0
Net Non Operating Interest Income Expense,-97550000.0,-82650000.0,-18340000.0,50320000.0,
Total Other Finance Cost,,5690000.0,5300000.0,1760000.0,40000.0
Interest Expense Non Operating,97550000.0,82650000.0,104230000.0,26340000.0,
Interest Income Non Operating,,275360000.0,91190000.0,78420000.0,94290000.0
Operating Income,6939330000.0,5582530000.0,4586490000.0,3239560000.0,
Operating Expense,4941400000.0,4496910000.0,3841990000.0,1465240000.0,
Other Operating Expenses,2146290000.0,1845910000.0,849370000.0,424190000.0,
Depreciation And Amortization In Income Statement,,,418590000.0,115250000.0,124950000.0
Amortization,,,,12340000.0,7170000.0
Depreciation Income Statement,,,418590000.0,102910000.0,117780000.0
Selling General And Administration,,829660000.0,691050000.0,222850000.0,112680000.0
Selling And Marketing Expense,,345390000.0,284590000.0,120990000.0,48940000.0
General And Administrative Expense,,484270000.0,406460000.0,101860000.0,63740000.0
Rent And Landing Fees,,21020000.0,51000000.0,11400000.0,4090000.0
Gross Profit,11880730000.0,10079440000.0,8428480000.0,4704800000.0,
Cost Of Revenue,410250000.0,452160000.0,451620000.0,135610000.0,
Total Revenue,12290980000.0,10531600000.0,8880100000.0,4840410000.0,
Operating Revenue,12290980000.0,10531600000.0,8880100000.0,4840410000.0,
