,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,-69444000.0,775000.0,-85779000.0,-6214000.0,
Tax Rate For Calcs,0.27,0.25,0.27,0.26,
Normalized EBITDA,8758900000.0,7694300000.0,6641000000.0,7286600000.0,
Total Unusual Items,-257200000.0,3100000.0,-317700000.0,-23900000.0,
Total Unusual Items Excluding Goodwill,-257200000.0,3100000.0,-317700000.0,-23900000.0,
Net Income From Continuing Operation Net Minority Interest,4416900000.0,4100300000.0,3039800000.0,3654600000.0,
Reconciled Depreciation,2329800000.0,2119000000.0,2105900000.0,2171900000.0,
Reconciled Cost Of Revenue,52591900000.0,48346700000.0,44292200000.0,30391200000.0,
EBITDA,8501700000.0,7697400000.0,6323300000.0,7262700000.0,
EBIT,6171900000.0,5578400000.0,4217400000.0,5090800000.0,
Net Interest Income,58900000.0,384600000.0,287700000.0,5000000.0,
Interest Expense,120800000.0,67000000.0,44300000.0,146400000.0,
Interest Income,187500000.0,453500000.0,334100000.0,152800000.0,
Normalized Income,4604656000.0,4097975000.0,3271721000.0,3672286000.0,
Net Income From Continuing And Discontinued Operation,4416900000.0,4100300000.0,3039800000.0,3654600000.0,
Total Expenses,79849700000.0,73916400000.0,69249200000.0,51203800000.0,
Rent Expense Supplemental,342500000.0,285100000.0,279200000.0,394800000.0,
Diluted Average Shares,264405149.0,264405149.0,264405149.0,264405149.0,
Basic Average Shares,264405149.0,264405149.0,264405149.0,264405149.0,
Diluted EPS,16.71,15.51,11.5,13.82,
Basic EPS,16.71,15.51,11.5,13.82,
Diluted NI Availto Com Stockholders,4416900000.0,4100300000.0,3039800000.0,3654600000.0,
Net Income Common Stockholders,4416900000.0,4100300000.0,3039800000.0,3654600000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,4416900000.0,4100300000.0,3039800000.0,3654600000.0,
Minority Interests,-7200000.0,-8300000.0,-7000000.0,-6200000.0,
Net Income Including Noncontrolling Interests,4424100000.0,4108600000.0,3046800000.0,3660800000.0,
Net Income Continuous Operations,4424100000.0,4108600000.0,3046800000.0,3660800000.0,
Tax Provision,1627000000.0,1402800000.0,1126300000.0,1283600000.0,
Pretax Income,6051100000.0,5511400000.0,4173100000.0,4944400000.0,
Other Non Operating Income Expenses,171100000.0,259500000.0,113500000.0,82000000.0,
Special Income Charges,-257200000.0,3100000.0,-317700000.0,-29300000.0,
Other Special Charges,-400000.0,-3700000.0,-13500000.0,-800000.0,
Write Off,0.0,600000.0,0.0,30100000.0,
Impairment Of Capital Assets,,0.0,331200000.0,0.0,444600000.0
Restructuring And Mergern Acquisition,257600000.0,0.0,,,
Net Non Operating Interest Income Expense,58900000.0,384600000.0,287700000.0,5000000.0,
Total Other Finance Cost,7800000.0,1900000.0,2100000.0,1400000.0,
Interest Expense Non Operating,120800000.0,67000000.0,44300000.0,146400000.0,
Interest Income Non Operating,187500000.0,453500000.0,334100000.0,152800000.0,
Operating Income,6081100000.0,4848500000.0,4056800000.0,4846100000.0,
Operating Expense,27257800000.0,25569700000.0,24957000000.0,20812600000.0,
Other Operating Expenses,10831000000.0,9793200000.0,8669100000.0,7011600000.0,
Depreciation And Amortization In Income Statement,2329800000.0,2119000000.0,2105900000.0,2171900000.0,
Amortization,31400000.0,42900000.0,41500000.0,52800000.0,
Depreciation Income Statement,2298400000.0,2076100000.0,2064400000.0,2119100000.0,
Selling General And Administration,9790000000.0,9360800000.0,9640900000.0,8337600000.0,
Selling And Marketing Expense,9074600000.0,8449100000.0,8844500000.0,7434200000.0,
General And Administrative Expense,715400000.0,911700000.0,796400000.0,903400000.0,
Rent And Landing Fees,342500000.0,285100000.0,279200000.0,394800000.0,
Gross Profit,33338900000.0,30418200000.0,29013800000.0,25658700000.0,
Cost Of Revenue,52591900000.0,48346700000.0,44292200000.0,30391200000.0,
Total Revenue,85930800000.0,78764900000.0,73306000000.0,56049900000.0,
Operating Revenue,85930800000.0,78764900000.0,73306000000.0,56049900000.0,
