,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,-4829930.04263,-8984767.645984,-12389700.862797,-9960400.887399,
Tax Rate For Calcs,0.202284,0.22358,0.205802,0.237073,
Normalized EBITDA,5191604000.0,2748036000.0,1675661000.0,905196000.0,
Total Unusual Items,-23877000.0,-40186000.0,-60202000.0,-42014000.0,
Total Unusual Items Excluding Goodwill,-23877000.0,-40186000.0,-60202000.0,-42014000.0,
Net Income From Continuing Operation Net Minority Interest,2877963000.0,1349002000.0,774686000.0,374156000.0,
Reconciled Depreciation,656142000.0,466116000.0,349507000.0,221127000.0,
Reconciled Cost Of Revenue,39715480000.0,22335590000.0,17849742000.0,8906399000.0,
EBITDA,5191604000.0,2748036000.0,1615459000.0,863182000.0,
EBIT,4021535000.0,2102085000.0,1265952000.0,642055000.0,
Net Interest Income,-544922000.0,-404241000.0,-447506000.0,-210711000.0,
Interest Expense,374614000.0,337420000.0,290520000.0,151633000.0,
Interest Income,343619000.0,113014000.0,31811000.0,20552000.0,
Normalized Income,2897010069.95737,1380203232.354016,822498299.137203,406209599.112601,
Net Income From Continuing And Discontinued Operation,2877963000.0,1349002000.0,774686000.0,374156000.0,
Total Expenses,43934387000.0,24997580000.0,19836276000.0,10228745000.0,
Rent Expense Supplemental,63806000.0,30304000.0,16605000.0,6953000.0,
Diluted Average Shares,272896037.0,249481621.0,229401220.0,219728210.0,
Basic Average Shares,267892692.0,246486154.0,216498430.0,206944920.0,
Diluted EPS,10.55,5.41,3.377,1.703,
Basic EPS,10.74,5.47,3.578,1.808,
Diluted NI Availto Com Stockholders,2877963000.0,1349002000.0,774686000.0,374156000.0,
Net Income Common Stockholders,2877963000.0,1349002000.0,774686000.0,374156000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,2877963000.0,1349002000.0,774686000.0,374156000.0,
Minority Interests,0.0,0.0,0.0,0.0,
Net Income Including Noncontrolling Interests,2877963000.0,1349002000.0,774686000.0,374156000.0,
Net Income Extraordinary,,,,0.0,0.0
Net Income Continuous Operations,2877963000.0,1349002000.0,774686000.0,374156000.0,
Tax Provision,737713000.0,394543000.0,200746000.0,116266000.0,
Pretax Income,3646921000.0,1764665000.0,975432000.0,490422000.0,
Other Non Operating Income Expenses,6208000.0,12171000.0,10666000.0,21400000.0,
Special Income Charges,-19085000.0,-42770000.0,-60370000.0,-42438000.0,
Other Special Charges,13029000.0,39553000.0,4732000.0,706000.0,
Write Off,6056000.0,530000.0,55638000.0,41732000.0,
Impairment Of Capital Assets,,2687000.0,0.0,0.0,1283000.0
Net Non Operating Interest Income Expense,-544922000.0,-404241000.0,-447506000.0,-210711000.0,
Total Other Finance Cost,513927000.0,179835000.0,188797000.0,79630000.0,
Interest Expense Non Operating,374614000.0,337420000.0,290520000.0,151633000.0,
Interest Income Non Operating,343619000.0,113014000.0,31811000.0,20552000.0,
Operating Income,4029654000.0,2114821000.0,1495729000.0,711299000.0,
Operating Expense,4218907000.0,2661990000.0,1986534000.0,1322346000.0,
Other Operating Expenses,2203758000.0,1121681000.0,509141000.0,364570000.0,
Depreciation And Amortization In Income Statement,656142000.0,466116000.0,349507000.0,221127000.0,
Amortization,3814000.0,3101000.0,2444000.0,1517000.0,
Depreciation Income Statement,652328000.0,463015000.0,347063000.0,219610000.0,
Selling General And Administration,395474000.0,172778000.0,149303000.0,126618000.0,
Selling And Marketing Expense,312314000.0,120190000.0,87791000.0,70600000.0,
General And Administrative Expense,83160000.0,52588000.0,61512000.0,56018000.0,
Rent And Landing Fees,63806000.0,30304000.0,16605000.0,6953000.0,
Gross Profit,8248561000.0,4776811000.0,3482263000.0,2033645000.0,
Cost Of Revenue,39715480000.0,22335590000.0,17849742000.0,8906399000.0,
Total Revenue,47964041000.0,27112401000.0,21332005000.0,10940044000.0,
Operating Revenue,48695317000.0,27464953000.0,21332005000.0,10940044000.0,
