,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,-5315359.36044,-15381809.476452,-1712579.296684,-180250.722245,
Tax Rate For Calcs,0.258027,0.25939,0.259482,0.257501,
Total Unusual Items,-20600000.0,-59300000.0,-6600000.0,-700000.0,
Total Unusual Items Excluding Goodwill,-20600000.0,-59300000.0,-6600000.0,-700000.0,
Net Income From Continuing Operation Net Minority Interest,42627200000.0,34200600000.0,26648500000.0,21535100000.0,
Reconciled Depreciation,2448300000.0,1980600000.0,1210900000.0,1006300000.0,
Net Interest Income,113133200000.0,84138600000.0,63492600000.0,52953400000.0,
Interest Expense,124752400000.0,92133400000.0,57333200000.0,42786400000.0,
Interest Income,237885600000.0,176272000000.0,120825800000.0,95739800000.0,
Normalized Income,42642484640.63956,34244518190.52355,26653387420.703316,21535619749.277756,
Net Income From Continuing And Discontinued Operation,42627200000.0,34200600000.0,26648500000.0,21535100000.0,
Diluted Average Shares,842374510.0,832915378.0,822909227.0,822172911.0,
Basic Average Shares,840470631.0,830769683.0,821585050.0,820581106.0,
Diluted EPS,50.6,41.06,32.38,26.19,
Basic EPS,50.72,41.17,32.44,26.24,
Diluted NI Availto Com Stockholders,42627200000.0,34200600000.0,26648500000.0,21535100000.0,
Net Income Common Stockholders,42627200000.0,34200600000.0,26648500000.0,21535100000.0,
Net Income,42627200000.0,34200600000.0,26648500000.0,21535100000.0,
Minority Interests,0.0,0.0,0.0,0.0,
Net Income Including Noncontrolling Interests,42627000000.0,34200600000.0,26648500000.0,21535100000.0,
Net Income Continuous Operations,42627000000.0,34200600000.0,26648500000.0,21535100000.0,
Tax Provision,14814500000.0,11945700000.0,9379200000.0,7487100000.0,
Pretax Income,57414500000.0,46053100000.0,36145900000.0,29076000000.0,
Special Income Charges,-20600000.0,-59300000.0,-6600000.0,-700000.0,
Other Special Charges,20600000.0,10400000.0,6600000.0,700000.0,
Write Off,0.0,48900000.0,0.0,,4006600000.0
Gain On Sale Of Security,3585100000.0,1677800000.0,697300000.0,157100000.0,
Operating Expense,54271500000.0,42691800000.0,28606800000.0,20765700000.0,
Other Operating Expenses,15152600000.0,13132500000.0,12036100000.0,8429300000.0,
Depreciation And Amortization In Income Statement,2448300000.0,1980600000.0,1210900000.0,1006300000.0,
Amortization,179000000.0,194400000.0,,,
Depreciation Income Statement,2269300000.0,1786200000.0,1210900000.0,1006300000.0,
Selling General And Administration,2314500000.0,1906900000.0,1583500000.0,1343600000.0,
Selling And Marketing Expense,232300000.0,240600000.0,151000000.0,129800000.0,
General And Administrative Expense,2082200000.0,1666300000.0,1432500000.0,1213800000.0,
Insurance And Claims,708900000.0,561700000.0,319300000.0,285400000.0,
Rent And Landing Fees,317100000.0,250000000.0,-200200000.0,114200000.0,
Total Revenue,134112700000.0,99388700000.0,71452500000.0,58641800000.0,
Operating Revenue,134112700000.0,99388700000.0,71452500000.0,58641800000.0,
