,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.153,0.0517,0.0754,0.1279
Net Income From Continuing Operation Net Minority Interest,3120903000.0,3849636000.0,2518746000.0,2142449000.0
Reconciled Depreciation,16612000.0,9355000.0,9478000.0,9080000.0
Net Interest Income,418485000.0,459690000.0,296170000.0,366552000.0
Interest Expense,1098000.0,107230000.0,81486000.0,914000.0
Interest Income,419583000.0,566920000.0,377656000.0,367466000.0
Normalized Income,3120903000.0,3849636000.0,2518746000.0,2142449000.0
Net Income From Continuing And Discontinued Operation,3120903000.0,3849636000.0,2518746000.0,2142449000.0
Rent Expense Supplemental,2288000.0,1767000.0,25916000.0,2009000.0
Diluted Average Shares,50595296.0,50595296.0,50595296.0,50595296.0
Basic Average Shares,50595296.0,50595296.0,50595296.0,50595296.0
Diluted EPS,61.68,76.09,49.78,42.34
Basic EPS,61.68,76.09,49.78,42.34
Diluted NI Availto Com Stockholders,3120903000.0,3849636000.0,2518746000.0,2142449000.0
Net Income Common Stockholders,3120903000.0,3849636000.0,2518746000.0,2142449000.0
Net Income,3120903000.0,3849636000.0,2518746000.0,2142449000.0
Minority Interests,0.0,0.0,1294000.0,-2217000.0
Net Income Including Noncontrolling Interests,3120903000.0,3849636000.0,2517452000.0,2144666000.0
Net Income Continuous Operations,3120903000.0,3849636000.0,2517452000.0,2144666000.0
Tax Provision,563835000.0,209777000.0,205316000.0,314554000.0
Pretax Income,3684738000.0,4059413000.0,2722768000.0,2459220000.0
Gain On Sale Of Security,245480000.0,923960000.0,656981000.0,997356000.0
Operating Expense,405822000.0,339287000.0,353617000.0,258432000.0
Other Operating Expenses,500000.0,572000.0,1062000.0,
Depreciation And Amortization In Income Statement,16612000.0,9355000.0,9478000.0,9081000.0
Amortization,575000.0,444000.0,,
Depreciation Income Statement,16037000.0,8911000.0,9478000.0,9081000.0
Selling General And Administration,216372000.0,176540000.0,177571000.0,118010000.0
General And Administrative Expense,216372000.0,176540000.0,177571000.0,118010000.0
Rent And Landing Fees,2288000.0,1767000.0,25916000.0,2009000.0
Total Revenue,4090560000.0,4398700000.0,3052297000.0,2717652000.0
Operating Revenue,4090560000.0,4398700000.0,3052297000.0,2717652000.0
