,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,629980.0,60781840.0,19310960.0,7980260.0
Tax Rate For Calcs,0.2423,0.2443,0.2426,0.2566
Normalized EBITDA,9717000000.0,9152200000.0,8843500000.0,8303500000.0
Total Unusual Items,2600000.0,248800000.0,79600000.0,31100000.0
Total Unusual Items Excluding Goodwill,2600000.0,248800000.0,79600000.0,31100000.0
Net Income From Continuing Operation Net Minority Interest,5391000000.0,5216800000.0,4946900000.0,4567200000.0
Reconciled Depreciation,2239100000.0,2133300000.0,1979700000.0,1907900000.0
Reconciled Cost Of Revenue,30171800000.0,29452700000.0,30677800000.0,25501100000.0
EBITDA,9719600000.0,9401000000.0,8923100000.0,8334600000.0
EBIT,7480500000.0,7267700000.0,6943400000.0,6426700000.0
Net Interest Income,-274500000.0,-263500000.0,-292300000.0,-192800000.0
Interest Expense,330500000.0,312300000.0,336800000.0,214500000.0
Interest Income,56700000.0,49600000.0,45000000.0,22700000.0
Normalized Income,5389029980.0,5028781840.0,4886610960.0,4544080260.0
Net Income From Continuing And Discontinued Operation,5391000000.0,5216800000.0,4946900000.0,4567200000.0
Total Expenses,50545100000.0,48173500000.0,48323700000.0,41531300000.0
Rent Expense Supplemental,164400000.0,131300000.0,29700000.0,67400000.0
Diluted Average Shares,210128370.0,210128370.0,210128370.0,210128370.0
Basic Average Shares,210128370.0,210128370.0,210128370.0,210128370.0
Diluted EPS,25.66,24.83,23.54,21.74
Basic EPS,25.66,24.83,23.54,21.74
Diluted NI Availto Com Stockholders,5391000000.0,5216800000.0,4946900000.0,4567200000.0
Net Income Common Stockholders,5391000000.0,5216800000.0,4946900000.0,4567200000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,5391000000.0,5216800000.0,4946900000.0,4567200000.0
Minority Interests,-26500000.0,-39600000.0,-56600000.0,-51100000.0
Net Income Including Noncontrolling Interests,5417500000.0,5256400000.0,5003500000.0,4618300000.0
Net Income Continuous Operations,5417500000.0,5256400000.0,5003500000.0,4618300000.0
Tax Provision,1732500000.0,1699000000.0,1603100000.0,1593900000.0
Pretax Income,7150000000.0,6955400000.0,6606600000.0,6212200000.0
Other Non Operating Income Expenses,154600000.0,120300000.0,67300000.0,127800000.0
Special Income Charges,2300000.0,203100000.0,71400000.0,20400000.0
Other Special Charges,-2300000.0,-203100000.0,-71400000.0,-20400000.0
Net Non Operating Interest Income Expense,-274500000.0,-263500000.0,-292300000.0,-192800000.0
Total Other Finance Cost,700000.0,800000.0,500000.0,1000000.0
Interest Expense Non Operating,330500000.0,312300000.0,336800000.0,214500000.0
Interest Income Non Operating,56700000.0,49600000.0,45000000.0,22700000.0
Operating Income,7212800000.0,6758300000.0,6577300000.0,6141300000.0
Operating Expense,20373300000.0,18720800000.0,17645900000.0,16030200000.0
Other Operating Expenses,12408400000.0,11161200000.0,10458500000.0,8912000000.0
Depreciation And Amortization In Income Statement,2239100000.0,2133300000.0,1979700000.0,1907900000.0
Amortization,18500000.0,14900000.0,14200000.0,9000000.0
Depreciation Income Statement,2220600000.0,2118400000.0,1965500000.0,1898900000.0
Selling General And Administration,1696500000.0,1489100000.0,1715500000.0,1629300000.0
Selling And Marketing Expense,1676200000.0,1468800000.0,1691800000.0,1607800000.0
General And Administrative Expense,20300000.0,20300000.0,23700000.0,21500000.0
Rent And Landing Fees,164400000.0,131300000.0,29700000.0,67400000.0
Gross Profit,27586100000.0,25479100000.0,24223200000.0,22171500000.0
Cost Of Revenue,30171800000.0,29452700000.0,30677800000.0,25501100000.0
Total Revenue,57757900000.0,54931800000.0,54901000000.0,47672600000.0
Operating Revenue,57757900000.0,54931800000.0,54901000000.0,47672600000.0
