,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,5766186.345332,-52755620.11514,-14939119.012983,-25938671.641461
Tax Rate For Calcs,0.278345,0.293472,0.292419,0.398205
Normalized EBITDA,6599462000.0,5913230000.0,4149382000.0,2332412000.0
Total Unusual Items,20716000.0,-179764000.0,-51088000.0,-65139000.0
Total Unusual Items Excluding Goodwill,20716000.0,-179764000.0,-51088000.0,-65139000.0
Net Income From Continuing Operation Net Minority Interest,4152277000.0,3481345000.0,2349390000.0,943357000.0
Reconciled Depreciation,893614000.0,784448000.0,685644000.0,695143000.0
Reconciled Cost Of Revenue,24083405000.0,21778560000.0,21408887000.0,18336804000.0
EBITDA,6620178000.0,5733466000.0,4098294000.0,2267273000.0
EBIT,5726564000.0,4949018000.0,3412650000.0,1572130000.0
Net Interest Income,108095000.0,-87384000.0,-219373000.0,-295011000.0
Interest Expense,136051000.0,143404000.0,231913000.0,217300000.0
Interest Income,356663000.0,170862000.0,134492000.0,39666000.0
Normalized Income,4137327186.345332,3608353379.88486,2385538880.987017,982557328.358539
Net Income From Continuing And Discontinued Operation,4152277000.0,3481345000.0,2349390000.0,943357000.0
Total Expenses,39003084000.0,34651761000.0,33167883000.0,28403327000.0
Rent Expense Supplemental,52729000.0,40893000.0,40167000.0,30346000.0
Diluted Average Shares,79408926.0,79408926.0,79408926.0,79408926.0
Basic Average Shares,79408926.0,79408926.0,79408926.0,79408926.0
Diluted EPS,52.29,43.84,29.59,11.88
Basic EPS,52.29,43.84,29.59,11.88
Diluted NI Availto Com Stockholders,4152277000.0,3481345000.0,2349390000.0,943357000.0
Net Income Common Stockholders,4152277000.0,3481345000.0,2349390000.0,943357000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,4152277000.0,3481345000.0,2349390000.0,943357000.0
Minority Interests,-34650000.0,-15450000.0,-8270000.0,-408000.0
Net Income Including Noncontrolling Interests,4186927000.0,3496795000.0,2357660000.0,943765000.0
Net Income Continuous Operations,4186927000.0,3496795000.0,2357660000.0,943765000.0
Tax Provision,1556089000.0,1410311000.0,930109000.0,539500000.0
Pretax Income,5590513000.0,4805614000.0,3180737000.0,1354830000.0
Other Non Operating Income Expenses,186696000.0,287953000.0,95683000.0,252468000.0
Special Income Charges,-104196000.0,-252530000.0,-93584000.0,-97331000.0
Other Special Charges,79576000.0,-64144000.0,56004000.0,730000.0
Write Off,24620000.0,316674000.0,37580000.0,96601000.0
Net Non Operating Interest Income Expense,108095000.0,-87384000.0,-219373000.0,-295011000.0
Total Other Finance Cost,112517000.0,114842000.0,121952000.0,117377000.0
Interest Expense Non Operating,136051000.0,143404000.0,231913000.0,217300000.0
Interest Income Non Operating,356663000.0,170862000.0,134492000.0,39666000.0
Operating Income,5224518000.0,4730236000.0,3553623000.0,1539348000.0
Operating Expense,14919679000.0,12873201000.0,11758996000.0,10066523000.0
Other Operating Expenses,4675576000.0,3546324000.0,3616099000.0,2905447000.0
Depreciation And Amortization In Income Statement,893614000.0,784448000.0,685644000.0,695143000.0
Amortization,33783000.0,32980000.0,23963000.0,23588000.0
Depreciation Income Statement,859831000.0,751468000.0,661681000.0,671555000.0
Selling General And Administration,2243134000.0,1861583000.0,1870821000.0,1668642000.0
Selling And Marketing Expense,1025458000.0,831318000.0,874145000.0,752674000.0
General And Administrative Expense,1217676000.0,1030265000.0,996676000.0,915968000.0
Rent And Landing Fees,52729000.0,40893000.0,40167000.0,30346000.0
Gross Profit,20144197000.0,17603437000.0,15312619000.0,11605871000.0
Cost Of Revenue,24083405000.0,21778560000.0,21408887000.0,18336804000.0
Total Revenue,44227602000.0,39381997000.0,36721506000.0,29942675000.0
Operating Revenue,44227602000.0,39381997000.0,36721506000.0,29942675000.0
