,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,681610290.0,745816180.0,412091550.0,472348230.0,
Tax Rate For Calcs,0.1977,0.2567,0.3159,0.1479,
Normalized EBITDA,128242600000.0,132367600000.0,109357400000.0,116454700000.0,
Total Unusual Items,-974300000.0,-720000000.0,1304500000.0,3193700000.0,
Total Unusual Items Excluding Goodwill,3447700000.0,2905400000.0,1304500000.0,3193700000.0,
Net Income From Continuing Operation Net Minority Interest,60391100000.0,70050000000.0,50639600000.0,71843900000.0,
Reconciled Depreciation,40149500000.0,31453000000.0,28879900000.0,27147500000.0,
Reconciled Cost Of Revenue,175007800000.0,153221300000.0,128272500000.0,107962900000.0,
EBITDA,131690300000.0,135273000000.0,110661900000.0,119648400000.0,
EBIT,91540800000.0,103820000000.0,81782000000.0,92500900000.0,
Net Interest Income,-13464300000.0,-7229300000.0,-4957300000.0,-7354500000.0,
Interest Expense,16259500000.0,9597800000.0,7619500000.0,8856900000.0,
Interest Income,2923500000.0,2407500000.0,2724500000.0,1637000000.0,
Normalized Income,57625010290.0,67890416180.0,49747191550.0,69122548230.0,
Net Income From Continuing And Discontinued Operation,60391100000.0,70050000000.0,50639600000.0,73443100000.0,
Total Expenses,674126300000.0,610848800000.0,547604500000.0,428710400000.0,
Rent Expense Supplemental,1774900000.0,1723900000.0,1944100000.0,1546100000.0,
Diluted Average Shares,294399800.0,288429818.0,288480570.0,288547584.0,
Basic Average Shares,294154702.0,288212100.0,288326723.0,288424921.0,
Diluted EPS,205.13,242.87,175.54,254.53,
Basic EPS,205.3,243.05,175.63,254.64,
Diluted NI Availto Com Stockholders,60391100000.0,70050000000.0,50639600000.0,73443100000.0,
Net Income Common Stockholders,60391100000.0,70050000000.0,50639600000.0,73443100000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,60391100000.0,70050000000.0,50639600000.0,73443100000.0,
Minority Interests,-5300000.0,10400000.0,-94400000.0,100500000.0,
Net Income Including Noncontrolling Interests,60396400000.0,70039600000.0,50734000000.0,73342600000.0,
Net Income Discontinuous Operations,,,0.0,1599200000.0,1429100000.0
Net Income Continuous Operations,60396400000.0,70039600000.0,50734000000.0,71743400000.0,
Tax Provision,14884900000.0,24182600000.0,23428500000.0,11900600000.0,
Pretax Income,75281300000.0,94222200000.0,74162500000.0,83644000000.0,
Other Non Operating Income Expenses,893500000.0,1131800000.0,1497200000.0,523000000.0,
Special Income Charges,-11200000.0,-134100000.0,328300000.0,305500000.0,
Other Special Charges,-963100000.0,-585900000.0,-328300000.0,-305500000.0,
Write Off,93500000.0,0.0,,0.0,967400000.0
Restructuring And Mergern Acquisition,880800000.0,720000000.0,0.0,,
Net Non Operating Interest Income Expense,-13464300000.0,-7229300000.0,-4957300000.0,-7354500000.0,
Total Other Finance Cost,128300000.0,39000000.0,62300000.0,134600000.0,
Interest Expense Non Operating,16259500000.0,9597800000.0,7619500000.0,8856900000.0,
Interest Income Non Operating,2923500000.0,2407500000.0,2724500000.0,1637000000.0,
Operating Income,84235100000.0,96682900000.0,75771500000.0,88368100000.0,
Operating Expense,490121600000.0,448191100000.0,419332000000.0,320747500000.0,
Other Operating Expenses,230805800000.0,218024100000.0,213715200000.0,145626500000.0,
Depreciation And Amortization In Income Statement,40149500000.0,31453000000.0,28879900000.0,27147500000.0,
Amortization,2959200000.0,1983100000.0,1949200000.0,1727100000.0,
Depreciation Income Statement,37190300000.0,29469900000.0,26930700000.0,25420400000.0,
Selling General And Administration,191134700000.0,176503100000.0,154790900000.0,129597600000.0,
Selling And Marketing Expense,189756100000.0,174683800000.0,153052500000.0,128310300000.0,
General And Administrative Expense,1378600000.0,1819300000.0,1738400000.0,1287300000.0,
Rent And Landing Fees,1774900000.0,1723900000.0,1944100000.0,1546100000.0,
Gross Profit,574356700000.0,544874000000.0,495103500000.0,409115600000.0,
Cost Of Revenue,175007800000.0,153221300000.0,128272500000.0,107962900000.0,
Total Revenue,749364500000.0,698095300000.0,623376000000.0,517078500000.0,
Operating Revenue,749364500000.0,698095300000.0,623376000000.0,517078500000.0,
